record_key,source_schema,source_site,source_file,source_url,url_recovery,data_snapshot,mobile_name,network_2g,network_3g,network_4g,network_5g,launch_announced,launch_status,body_dimensions,body_weight,body_build,body_sim,body_protection,display_type,display_size,display_resolution,display_protection,platform_os,platform_chipset,platform_cpu,platform_gpu,memory_card_slot,memory_types_json,memory_technology,main_camera_specifications_json,main_camera_features,main_camera_video_json,selfie_camera_specifications_json,selfie_camera_features,selfie_camera_video_json,sound_loudspeaker,sound_cable_jack,features_wlan,features_bluetooth,features_positioning,features_nfc,features_infrared_port,features_radio,features_usb,features_back_finger_print,features_side_finger_print,features_in_display_finger_print,features_sensors,battery_capacity,battery_wireless_charging,battery_charging_json,colors_json,exposure_weight,prices_json,completeness_score,file_sha256,payload_json
ee121ac28f431c8580c2b624660f86bf1d814e1ed136de1faab44a953e830dfe,daraz,daraz.pk,daraz.pk/daraz__neo7-8gb-am-128gb-5000-mah-i434162082.html.json,https://www.daraz.pk/products/neo7-8gb-am-128gb-5000-mah-i434162082.html,filename,2026-08-15T12:36:48+00:00,SPARX NEO7 ULTRA - 8GB AM 128GB ROM - 5000 mAh Battery,false,false,false,false,,Available,,,,,,IPS LCD,6.52 inches,720 x 1600 pixels,N/A,Android 12,Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),,MediaTek Helio G25 (12 nm) GPU PowerVR GE8320,Yes,"[""6 GB / 128GB""]",,"[""13 MP""]",,[],"[""13 MP""]",,[],,false,Yes,Yes,,false,false,true,,false,false,false,,5000 mAh,false,[],[],Weight Unknown,[27999.0],0.62500,6176bc4c2fde22ff542f967535a07102fa43606076653430ea51ac5925578c4f,"{""Battery"":{""Capacity"":""5000 mAh"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":""N/A"",""Resolution"":""720 x 1600 pixels"",""Size"":""6.52 inches"",""Type"":""IPS LCD""},""Features"":{""BackFingerPrint"":0,""Bluetooth"":""Yes"",""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":1,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":""Yes""},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[""13 MP""],""Video"":[]},""Memory"":{""Card slot"":""Yes"",""Technology"":null,""Types"":[""6 GB / 128GB""]},""MobileName"":""SPARX NEO7 ULTRA - 8GB AM 128GB ROM - 5000 mAh Battery"",""Network"":{""2G"":0,""3G"":0,""4G"":0,""5G"":0},""Platform"":{""CPU"":null,""Chipset"":""Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)"",""GPU"":""MediaTek Helio G25 (12 nm) GPU PowerVR GE8320"",""OS"":""Android 12""},""Price"":[27999.0],""Selfie Camera"":{""Features"":null,""Specifications"":[""13 MP""],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
5ee32d6126c67ce15d61baa0ad5552ac6df7db3ed00648faf80557ff42912cb7,daraz,daraz.pk,daraz.pk/daraz__new-upgrade-modelsuction-cupmobile-phone-holder-i1960765377.html.json,https://www.daraz.pk/products/new-upgrade-modelsuction-cupmobile-phone-holder-i1960765377.html,filename,2026-08-15T13:28:35+00:00,NEW UPGRADE MODEL* *Suction Cup* *Mobile Phone Holder,false,false,false,false,,Available,,,,,,,,,,,,,,,[],,[],,[],[],,[],,false,,,,false,false,false,,false,false,false,,,false,[],[],Weight Unknown,[2175.0],0.12500,a9825b3ace831ca8a05c80a8952baa01a3db677b60295417fc851e1c82d19d1b,"{""Battery"":{""Capacity"":null,""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":null,""Size"":null,""Type"":null},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[]},""MobileName"":""NEW UPGRADE MODEL* *Suction Cup* *Mobile Phone Holder"",""Network"":{""2G"":0,""3G"":0,""4G"":0,""5G"":0},""Platform"":{""CPU"":null,""Chipset"":null,""GPU"":null,""OS"":null},""Price"":[2175.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
bff7887d1b1ad9ee0ca85661834e59924e0d18c481824564fc96fa16a0cf754b,daraz,daraz.pk,daraz.pk/daraz__nexus-tab-asus-32gb-16gb-android-version-front-n-back-camera-i1961470387.html.json,https://www.daraz.pk/products/nexus-tab-asus-32gb-16gb-android-version-front-n-back-camera-i1961470387.html,filename,2026-08-15T13:08:00+00:00,"Nexus TAB , ASUS 32GB , 16GB ANDROID VERSION FRONT N BACK CAMERA",false,false,false,false,,Available,,,,,,AMOLED,"7.5""",,,Android 8.1,,,,,"[""16gb""]",,[],,[],[],,[],,false,,,,false,false,false,,false,false,false,,,false,[],[],Weight Unknown,[1348.0],0.29167,d01ddf1bbc23031fd343f2074061edd469c822f5943c209374f922f87d756fce,"{""Battery"":{""Capacity"":null,""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":null,""Size"":""7.5\"""",""Type"":""AMOLED""},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[""16gb""]},""MobileName"":""Nexus TAB , ASUS 32GB , 16GB ANDROID VERSION FRONT N BACK CAMERA"",""Network"":{""2G"":0,""3G"":0,""4G"":0,""5G"":0},""Platform"":{""CPU"":null,""Chipset"":null,""GPU"":null,""OS"":""Android 8.1""},""Price"":[1348.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
978892b59107253867f1753b788b8d5bc79b3c5618f40c3ca0055fc75bf2c065,daraz,daraz.pk,daraz.pk/daraz__nokia-105-20-display-i390781183.html.json,https://www.daraz.pk/products/nokia-105-20-display-i390781183.html,filename,2026-08-15T09:53:25+00:00,Nokia 105 2.0 display,false,false,false,false,,Available,,,,,,,,,,,,,,,[],,[],,[],[],,[],,false,,,,false,false,false,,false,false,false,,,false,[],[],Weight Unknown,[4800.0],0.12500,06bc03fe0dbe16cf65ac993c993b5d494c027c62c457c746b720778916adfc57,"{""Battery"":{""Capacity"":null,""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":null,""Size"":null,""Type"":null},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[]},""MobileName"":""Nokia 105 2.0 display"",""Network"":{""2G"":0,""3G"":0,""4G"":0,""5G"":0},""Platform"":{""CPU"":null,""Chipset"":null,""GPU"":null,""OS"":null},""Price"":[4800.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
6f03869a8e79197dbfdca794ad1930089dced4b2ec5471720e71e92319214a0f,daraz,daraz.pk,daraz.pk/daraz__nokia-106-high-qualitys-for-keypad-i422137352.html.json,https://www.daraz.pk/products/nokia-106-high-qualitys-for-keypad-i422137352.html,filename,2026-08-15T09:42:57+00:00,NOKIA 106 high quality’s for keypad,false,false,false,false,,Available,,,,,,,8 inch,,,,,,,,[],,[],,[],[],,[],,false,,,,false,false,false,,false,false,false,,1200 mah,false,[],[],Weight Unknown,[4200.0],0.20833,27d77e6b2d59a0c8d682e99462167923b1b924acffe369ba96053d8d36620b5f,"{""Battery"":{""Capacity"":""1200 mah"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":null,""Size"":""8 inch"",""Type"":null},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[]},""MobileName"":""NOKIA 106 high quality’s for keypad"",""Network"":{""2G"":0,""3G"":0,""4G"":0,""5G"":0},""Platform"":{""CPU"":null,""Chipset"":null,""GPU"":null,""OS"":null},""Price"":[4200.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
435ce9975bd6b720624529c9e9b0e42bc1d0e01c72b2111c5d365db928cffdd8,daraz,daraz.pk,daraz.pk/daraz__nokia-106-mobile-i389953895.html.json,https://www.daraz.pk/products/nokia-106-mobile-i389953895.html,filename,2026-08-15T09:56:40+00:00,Nokia 106 Mobile,false,false,false,false,,Available,,,,,,,,,,,,,,,[],,[],,[],[],,[],,false,,,,false,false,false,,false,false,false,,,false,[],[],Weight Unknown,[10000.0],0.12500,3b9feb9cec870d38603fdd726f096e0e538060b7cfa03fda3fe10a649eb0f2c0,"{""Battery"":{""Capacity"":null,""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":null,""Size"":null,""Type"":null},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[]},""MobileName"":""Nokia 106 Mobile"",""Network"":{""2G"":0,""3G"":0,""4G"":0,""5G"":0},""Platform"":{""CPU"":null,""Chipset"":null,""GPU"":null,""OS"":null},""Price"":[10000.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
38dbf2bd1ca3d3591c367e75b61e226b7619b463d3294bfe4e24651ce7547b55,daraz,daraz.pk,daraz.pk/daraz__nokia-108mobile-phone-i1947565922.html.json,https://www.daraz.pk/products/nokia-108mobile-phone-i1947565922.html,filename,2026-08-15T11:26:46+00:00,Nokia 108.MOBILE PHONE,false,false,false,false,,Available,,,,,,,,,,,,,,,[],,[],,[],[],,[],,false,,,,false,false,false,,false,false,false,,,false,[],[],Weight Unknown,[3700.0],0.12500,583d666376331ebf51bbf98746a396222bba0dc88164d87a7a07b6a57fdfe6d4,"{""Battery"":{""Capacity"":null,""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":null,""Size"":null,""Type"":null},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[]},""MobileName"":""Nokia 108.MOBILE PHONE"",""Network"":{""2G"":0,""3G"":0,""4G"":0,""5G"":0},""Platform"":{""CPU"":null,""Chipset"":null,""GPU"":null,""OS"":null},""Price"":[3700.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
afad55d3b0a4172d05de65fc4e9e6c0406e988c7c9fa7c44a13e4af9f24b211b,daraz,daraz.pk,daraz.pk/daraz__nokia-c31-box-pack-i393034041.html.json,https://www.daraz.pk/products/nokia-c31-box-pack-i393034041.html,filename,2026-08-15T12:37:49+00:00,Nokia C31 Box Pack,true,true,true,false,,Available,,,,,,IPS LCD,6.75 inch,720 x 1600,,Android 12,,,,,"[""4GB Ram / 128GB""]",,"[""13 MP""]",,[],[],,[],,false,,,,false,false,false,,false,false,false,,5050mAh,false,[],[],Weight Unknown,[39999.0],0.41667,215868d12d3a3b9d7c7c308c010ca597d94e574f79ab7364daeaf4db121054c2,"{""Battery"":{""Capacity"":""5050mAh"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":""720 x 1600"",""Size"":""6.75 inch"",""Type"":""IPS LCD""},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[""13 MP""],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[""4GB Ram / 128GB""]},""MobileName"":""Nokia C31 Box Pack"",""Network"":{""2G"":1,""3G"":1,""4G"":1,""5G"":0},""Platform"":{""CPU"":null,""Chipset"":null,""GPU"":null,""OS"":""Android 12""},""Price"":[39999.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
7aa811cea623b452823e48ca41e4c0a6cb68f7a682e56b1ae4b30a440b5e64f4,daraz,daraz.pk,daraz.pk/daraz__note-60-x-3gb64gb-i1961641737.html.json,https://www.daraz.pk/products/note-60-x-3gb64gb-i1961641737.html,filename,2026-08-15T15:19:04+00:00,Note 60 X 3GB+64GB,false,false,false,false,,Available,,,,,,,,,,,,,,,[],,[],,[],[],,[],,false,,,,false,false,false,,false,false,false,,,false,[],[],Weight Unknown,[27999.0],0.12500,cbc098a6b4ee0c15aabbe2cb03ec051ef87db2412aca95854cd186f0c5076eb9,"{""Battery"":{""Capacity"":null,""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":null,""Size"":null,""Type"":null},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[]},""MobileName"":""Note 60 X 3GB+64GB"",""Network"":{""2G"":0,""3G"":0,""4G"":0,""5G"":0},""Platform"":{""CPU"":null,""Chipset"":null,""GPU"":null,""OS"":null},""Price"":[27999.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
e0a9fa4c373d367737b9b82bd3eebbdc728897d80ec800facde0452f17b715aa,daraz,daraz.pk,daraz.pk/daraz__note-60-x-4gb128gb-i1961641861.html.json,https://www.daraz.pk/products/note-60-x-4gb128gb-i1961641861.html,filename,2026-08-15T15:01:18+00:00,Note 60 X 4GB+128GB,false,false,false,false,,Available,,,,,,,,,,,,,,,[],,[],,[],[],,[],,false,,,,false,false,false,,false,false,false,,,false,[],[],Weight Unknown,[35999.0],0.12500,ba3462b13621088f788bec7478fe95b2135ea85c8f2116b1506470710cc24cb5,"{""Battery"":{""Capacity"":null,""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":null,""Size"":null,""Type"":null},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[]},""MobileName"":""Note 60 X 4GB+128GB"",""Network"":{""2G"":0,""3G"":0,""4G"":0,""5G"":0},""Platform"":{""CPU"":null,""Chipset"":null,""GPU"":null,""OS"":null},""Price"":[35999.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
b3b67afea2b015959b9f0ad0fc2fa1337985ebe56368a594c6c109592dca14c4,daraz,daraz.pk,daraz.pk/daraz__nothing-4a-12gb-256gb-get-free-cmf-buds-2a-i1954210480.html.json,https://www.daraz.pk/products/nothing-4a-12gb-256gb-get-free-cmf-buds-2a-i1954210480.html,filename,2026-08-15T14:18:44+00:00,Nothing 4a 12GB / 256GB- Get Free CMF Buds 2A,false,true,true,true,,Available,,,,,,AMOLED,"6.78""",1224 × 2720,,Android 16,Snapdragon 7s Gen 4,,,,"[""12GB RAM""]",,"[""50MP""]",,[],[],,[],,false,,,,false,false,false,,false,false,false,,5080mAh,false,[],[],Weight Unknown,[214999.0],0.45833,d539a637646f67ea4de640e9cc0ab755f896327d6efed174a0c74f8ef02172b5,"{""Battery"":{""Capacity"":""5080mAh"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":""1224 × 2720"",""Size"":""6.78\"""",""Type"":""AMOLED""},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[""50MP""],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[""12GB RAM""]},""MobileName"":""Nothing 4a 12GB / 256GB- Get Free CMF Buds 2A"",""Network"":{""2G"":0,""3G"":1,""4G"":1,""5G"":1},""Platform"":{""CPU"":null,""Chipset"":""Snapdragon 7s Gen 4"",""GPU"":null,""OS"":""Android 16""},""Price"":[214999.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
1616a56a23dc072319dc7458acd8803673026598c47da5c14567c6b1eea037eb,daraz,daraz.pk,daraz.pk/daraz__nothing-4a-8gb-256gb-i1954188910.html.json,https://www.daraz.pk/products/nothing-4a-8gb-256gb-i1954188910.html,filename,2026-08-15T15:15:55+00:00,Nothing 4a 8GB / 256GB,false,false,true,true,,Available,,,,,,AMOLED,6.78inch,1224 x 2720,,Android 16,Snapdragon 7s Gen 4 for smooth performance,,,,"[""8GB""]",,"[""50MP""]",,[],[],,[],,false,,,,false,false,false,,false,false,false,,5080mAh,false,[],[],Weight Unknown,[179999.0],0.45833,c5dd182ee1fade411553b85b04a6f21c137da2f31a27b0f3b893adfcfc3ab9e0,"{""Battery"":{""Capacity"":""5080mAh"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":""1224 x 2720"",""Size"":""6.78inch"",""Type"":""AMOLED""},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[""50MP""],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[""8GB""]},""MobileName"":""Nothing 4a 8GB / 256GB"",""Network"":{""2G"":0,""3G"":0,""4G"":1,""5G"":1},""Platform"":{""CPU"":null,""Chipset"":""Snapdragon 7s Gen 4 for smooth performance"",""GPU"":null,""OS"":""Android 16""},""Price"":[179999.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
a97bd52527301b30781a837b5100cb31af85bcc9482ca3e16cca98844e8976a0,daraz,daraz.pk,daraz.pk/daraz__nothing-4a-pro-12gb-256gb-get-free-cmf-buds2-pro-i1953863594.html.json,https://www.daraz.pk/products/nothing-4a-pro-12gb-256gb-get-free-cmf-buds2-pro-i1953863594.html,filename,2026-08-15T13:29:04+00:00,Nothing 4a Pro 12GB / 256GB- Get Free CMF Buds2 Pro,false,false,false,true,,Available,,,,,,AMOLED,"6.83""",1260 × 2800,,Android 16,Snapdragon 7 Gen 4,,,,[],,"[""50MP; 1 cameras""]",,[],[],,[],,false,,,,false,false,false,,false,false,false,,5080mAh,false,[],[],Weight Unknown,[244999.0],0.41667,bd831b457823bcf44a123764fd32f2a3d844f62f874e1d9cc7116b2041c41e16,"{""Battery"":{""Capacity"":""5080mAh"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":""1260 × 2800"",""Size"":""6.83\"""",""Type"":""AMOLED""},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[""50MP; 1 cameras""],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[]},""MobileName"":""Nothing 4a Pro 12GB / 256GB- Get Free CMF Buds2 Pro"",""Network"":{""2G"":0,""3G"":0,""4G"":0,""5G"":1},""Platform"":{""CPU"":null,""Chipset"":""Snapdragon 7 Gen 4"",""GPU"":null,""OS"":""Android 16""},""Price"":[244999.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
260327c850c11c3dabbf00c001faca25b40d67462b326625746ea6292ab935e7,daraz,daraz.pk,daraz.pk/daraz__o1-hd-ips-90hz-g50-67-13mp-lax-8mp-1-mah-64gb-12gb-4gb-8gb-14-wanch-4g-lte-i1965383709.html.json,https://www.daraz.pk/products/o1-hd-ips-90hz-g50-67-13mp-lax-8mp-1-mah-64gb-12gb-4gb-8gb-14-wanch-4g-lte-i1965383709.html,filename,2026-08-15T14:43:21+00:00,"SEGO Orbit O'1 Smartphone | 6.6"" HD IPS Display | 90Hz Refresh Rate | MediaTek Helio G50 Octa-Core Processor | 13MP Rear Camera | 8MP Selfie Camera | 4500mAh Battery | 64GB Storage | 12GB RAM (4GB + 8GB Extended) | Android 14 | Dual SIM | 4G LTE",false,false,true,false,,Available,,,,,,,"6.6""",,,Android 14,Helio G50,,,,"[""12GB RAM / 64GB""]",,"[""13MP""]",,[],[],,[],,false,,,,false,false,false,,false,false,false,,4500mAh,false,[],[],Weight Unknown,[29999.0],0.37500,46ed029db69f55aca2faaef513738856edfcbafb976bf41cea00075385f374a0,"{""Battery"":{""Capacity"":""4500mAh"",""Charging"":[],""WirelessCharging"":0},""Body"":{""Build"":null,""Dimensions"":null,""Protection"":null,""SIM"":null,""Weight"":null},""Colors"":[],""Display"":{""Protection"":null,""Resolution"":null,""Size"":""6.6\"""",""Type"":null},""Features"":{""BackFingerPrint"":0,""Bluetooth"":null,""InDisplayFingerPrint"":0,""Infrared port"":0,""NFC"":0,""Positioning"":null,""Radio"":0,""Sensors"":null,""SideFingerPrint"":0,""USB"":null,""WLAN"":null},""Launch"":{""Announced"":null,""Status"":""Available""},""Main Camera"":{""Features"":null,""Specifications"":[""13MP""],""Video"":[]},""Memory"":{""Card slot"":null,""Technology"":null,""Types"":[""12GB RAM / 64GB""]},""MobileName"":""SEGO Orbit O'1 Smartphone | 6.6\"" HD IPS Display | 90Hz Refresh Rate | MediaTek Helio G50 Octa-Core Processor | 13MP Rear Camera | 8MP Selfie Camera | 4500mAh Battery | 64GB Storage | 12GB RAM (4GB + 8GB Extended) | Android 14 | Dual SIM | 4G LTE"",""Network"":{""2G"":0,""3G"":0,""4G"":1,""5G"":0},""Platform"":{""CPU"":null,""Chipset"":""Helio G50"",""GPU"":null,""OS"":""Android 14""},""Price"":[29999.0],""Selfie Camera"":{""Features"":null,""Specifications"":[],""Video"":[]},""Sound"":{""3.5mm jack"":0,""Loudspeaker"":null},""Weight"":null}"
